date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:46:52	16883/16883	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:46:53%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-violeta-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853400/30caed198952a09bb1e0313d11b0becb.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-violeta-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853400/30caed198952a09bb1e0313d11b0becb.jpg	(from )
08:46:52	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:46:53%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-violeta-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853400/b66217a47f2fa3956a33c004f752af10.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-violeta-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853400/b66217a47f2fa3956a33c004f752af10.jpg	(from )
08:46:52	7152/7152	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:46:54%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-violeta-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853400/b66217a47f2fa3956a33c004f752af10.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-violeta-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853400/b66217a47f2fa3956a33c004f752af10.jpg	(from )
08:46:52	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:46:54%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-violeta-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853400/91cad2182a5b92e64db808c03519107c.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-violeta-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853400/91cad2182a5b92e64db808c03519107c.jpg	(from )
08:46:53	72525/72525	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:46:55%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-violeta-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853400/91cad2182a5b92e64db808c03519107c.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-violeta-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853400/91cad2182a5b92e64db808c03519107c.jpg	(from )
08:46:53	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:46:55%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/1aa1ea04dde1d3aee3654e58f1e29d95.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/1aa1ea04dde1d3aee3654e58f1e29d95.jpg	(from )
08:46:54	74248/74248	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:46:55%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/1aa1ea04dde1d3aee3654e58f1e29d95.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/1aa1ea04dde1d3aee3654e58f1e29d95.jpg	(from )
08:46:54	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:46:56%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/3db64f5d28040178dfa05a7e6192552e.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/3db64f5d28040178dfa05a7e6192552e.jpg	(from )
08:46:54	24016/24016	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:46:56%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/3db64f5d28040178dfa05a7e6192552e.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/3db64f5d28040178dfa05a7e6192552e.jpg	(from )
08:46:55	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:46:56%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/c02f4f71814963af8aa600bf4ecb674c.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/c02f4f71814963af8aa600bf4ecb674c.jpg	(from )
08:46:55	84568/84568	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:46:56%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/c02f4f71814963af8aa600bf4ecb674c.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/c02f4f71814963af8aa600bf4ecb674c.jpg	(from )
08:46:55	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:46:57%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/d6f2c2c547e6c9a77ba22c7f9b701838.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/d6f2c2c547e6c9a77ba22c7f9b701838.jpg	(from )
08:46:56	28623/28623	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:46:57%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/d6f2c2c547e6c9a77ba22c7f9b701838.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/d6f2c2c547e6c9a77ba22c7f9b701838.jpg	(from )
08:46:56	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:46:57%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/65a5dfaacfeafa26bc597d8324970d2f.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/65a5dfaacfeafa26bc597d8324970d2f.jpg	(from )
08:46:56	43023/43023	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:46:57%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/65a5dfaacfeafa26bc597d8324970d2f.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/65a5dfaacfeafa26bc597d8324970d2f.jpg	(from )
08:46:56	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:46:58%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/72034d9846f837cf7783c2b3a9b91311.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/72034d9846f837cf7783c2b3a9b91311.jpg	(from )
08:46:56	35015/35015	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:46:58%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/72034d9846f837cf7783c2b3a9b91311.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/72034d9846f837cf7783c2b3a9b91311.jpg	(from )
08:46:57	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:46:58%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/067963ab2a86156f119381b52dcd3919.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/067963ab2a86156f119381b52dcd3919.jpg	(from )
08:46:58	45609/45609	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:46:59%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/067963ab2a86156f119381b52dcd3919.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/067963ab2a86156f119381b52dcd3919.jpg	(from )
08:46:58	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:46:59%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/b4e29234ca9aa49ddb959e303acedc75.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/b4e29234ca9aa49ddb959e303acedc75.jpg	(from )
08:46:58	42511/42511	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:46:59%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/b4e29234ca9aa49ddb959e303acedc75.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/b4e29234ca9aa49ddb959e303acedc75.jpg	(from )
08:46:58	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:00%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/2dbb7573f6ac792fc5d507550f3be2a1.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/2dbb7573f6ac792fc5d507550f3be2a1.jpg	(from )
08:46:58	36783/36783	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:00%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/2dbb7573f6ac792fc5d507550f3be2a1.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/2dbb7573f6ac792fc5d507550f3be2a1.jpg	(from )
08:46:58	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:00%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/68d0d259637ffd873ae0b438ee7b89ac.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/68d0d259637ffd873ae0b438ee7b89ac.jpg	(from )
08:46:59	39865/39865	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:00%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/68d0d259637ffd873ae0b438ee7b89ac.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/68d0d259637ffd873ae0b438ee7b89ac.jpg	(from )
08:46:59	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:00%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/6840d24e2e6c0a1854caebec0dedf35c.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/6840d24e2e6c0a1854caebec0dedf35c.jpg	(from )
08:46:59	57000/57000	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:01%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/6840d24e2e6c0a1854caebec0dedf35c.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/6840d24e2e6c0a1854caebec0dedf35c.jpg	(from )
08:47:00	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:01%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/622a9b10375e0f042d883d6f7eeda5a6.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/622a9b10375e0f042d883d6f7eeda5a6.jpg	(from )
08:47:00	11495/11495	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:01%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/622a9b10375e0f042d883d6f7eeda5a6.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/622a9b10375e0f042d883d6f7eeda5a6.jpg	(from )
08:47:00	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:01%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/93f8d92251c454cfe197f0d4728218e6.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/93f8d92251c454cfe197f0d4728218e6.jpg	(from )
08:47:01	16376/16376	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:02%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/93f8d92251c454cfe197f0d4728218e6.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/93f8d92251c454cfe197f0d4728218e6.jpg	(from )
08:47:01	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:02%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/0f36a54c35b5d1b5137531d50cca7ac1.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/0f36a54c35b5d1b5137531d50cca7ac1.jpg	(from )
08:47:01	7132/7132	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:03%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/0f36a54c35b5d1b5137531d50cca7ac1.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/0f36a54c35b5d1b5137531d50cca7ac1.jpg	(from )
08:47:01	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:03%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/cf0f58591cfb77d1b241b2fc81a642ef.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/cf0f58591cfb77d1b241b2fc81a642ef.jpg	(from )
08:47:02	74080/74080	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:03%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/cf0f58591cfb77d1b241b2fc81a642ef.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232854100/cf0f58591cfb77d1b241b2fc81a642ef.jpg	(from )
08:47:02	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:03%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/7ddfa277d8f6d891447a729cc6b1df50.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/7ddfa277d8f6d891447a729cc6b1df50.jpg	(from )
08:47:02	73293/73293	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:04%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/7ddfa277d8f6d891447a729cc6b1df50.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/7ddfa277d8f6d891447a729cc6b1df50.jpg	(from )
08:47:02	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:04%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/93cd185cdbc65586ba9d3fafa0acb732.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/93cd185cdbc65586ba9d3fafa0acb732.jpg	(from )
08:47:03	24375/24375	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:04%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/93cd185cdbc65586ba9d3fafa0acb732.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/93cd185cdbc65586ba9d3fafa0acb732.jpg	(from )
08:47:03	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:04%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/707069ae5854997faef34cd296023290.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/707069ae5854997faef34cd296023290.jpg	(from )
08:47:03	88111/88111	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:05%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/707069ae5854997faef34cd296023290.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/707069ae5854997faef34cd296023290.jpg	(from )
08:47:03	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:05%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/d6f2c2c547e6c9a77ba22c7f9b701838.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/d6f2c2c547e6c9a77ba22c7f9b701838.jpg	(from )
08:47:04	28623/28623	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:05%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/d6f2c2c547e6c9a77ba22c7f9b701838.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/d6f2c2c547e6c9a77ba22c7f9b701838.jpg	(from )
08:47:04	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:05%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/65a5dfaacfeafa26bc597d8324970d2f.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/65a5dfaacfeafa26bc597d8324970d2f.jpg	(from )
